,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
752,"Bethesda, MD",Vencore,eefc4b2f9495362a,Engineer Level 6,,42.0,43,30+ days,2016-10-16 00:30:23.897629
753,"Silver Spring, MD",General Dynamics - Information Technology,4f9df8ec1b8a668d,Sr Principal Scientist - Wound Infection Research,,43.8,3520,30+ days,2016-10-16 00:30:23.897629
754,"Silver Spring, MD",FDA Office of New Drugs,10caa5ce4ead5a64,Pharmacologist/Toxicologist,"$92,145 - $119,794 a year",,,30+ days,2016-10-16 00:30:23.897629
755,"Vienna, VA 22182",Oracle,ec22b9050a2f5e35,Big Data and Machine Learning QA Engineer,,44.4,1012,30+ days,2016-10-16 00:30:23.897629
756,"Rockville, MD 20850",Novavax,cf517e6c373aeee7,"Associate Director / Director, Immunoassay",,40.8,9,30+ days,2016-10-16 00:30:23.897629
757,"Vienna, VA",Capital One,cf7c673c3c4f8f9e,"Jr. REIT Research Analyst (McLean, VA)",,44.4,2904,30+ days,2016-10-16 00:30:23.897629
758,"Springfield, VA",Booz Allen Hamilton,69c10b95d64047ca,"Spectral Research Scientist, Lead",,44.4,945,8 days,2016-10-16 00:30:23.897629
759,"Arlington, VA","E3 Federal Solutions, LLC",2e3c5fae3a28b217,Senior Operations Research Analyst DODP12,,39.0,3,8 days,2016-10-16 00:30:23.897629
760,"Chantilly, VA",Ball Aerospace,8e4a32e086144505,Quality Assurance Lead (659048),,43.2,35,9 days,2016-10-16 00:30:23.897629
761,"Chantilly, VA 20151",Mitre Corporation,80f2b466191d8303,Lead/Principal Computer Scientist,,51.6,106,8 days,2016-10-16 00:30:23.897629
762,"Bethesda, MD",Evidera,56c8a738d5e33edf,Senior Research Associate – Patient Reported Outcomes - Beth...,,42.6,5,30+ days,2016-10-16 00:30:23.897629
763,"Arlington, VA 22202 (Aurora Highlands area)","OMNITEC Solutions, Inc",59658a6f4dbb3555,Media Research Analyst (overnight shifts - partial telecommu...,,54.0,2,30+ days,2016-10-16 00:30:23.897629
764,"Alexandria, VA",ManTech International Corporation,6887611d6b110df8,Intelligence Research Analyst,,44.4,711,30+ days,2016-10-16 00:30:23.897629
765,"Gaithersburg, MD 20878",MedImmune,041b90511dcb6740,Associate Scientist I / Associate Scientist II - Bioassay,,43.2,115,30+ days,2016-10-16 00:30:23.897629
766,"Germantown, MD 20876",Mars,270298e1a6c3e5f4,Senior Analytical Research Scientist,,51.0,411,10 days,2016-10-16 00:30:23.897629
767,"Washington, DC 20044 (Downtown area)",Battelle,f3275cb7be203e52,Health Physicist,,51.0,162,14 days,2016-10-16 00:30:23.897629
768,"College Park, MD",I.M. Systems Group (IMSG),2b5fbccde2c968e0,Support Scientist – Monsoon Desk,,,,30+ days,2016-10-16 00:30:23.897629
769,"Fort Meade, MD",Agil3Tech (Agil3 Technology Solutions),eda62e3515e101b8,Business Application and Research Analyst (Immediate Hire),,,,30+ days,2016-10-16 00:30:23.897629
770,"Bethesda, MD 20814",Child Trends,ecdb4d3539f34e97,Research Scientist - Early Childhood,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
771,"Bethesda, MD 20814",Child Trends,69e95fafa35b941c,"Research Scientist - Early Childhood, NC",,55.199997,3,30+ days,2016-10-16 00:30:23.897629
772,"Arlington, VA",Capital One,0332e31cc86949d7,"Lead Software Engineer, Back End",,44.4,2904,29 days,2016-10-16 00:30:23.897629
773,"Arlington, VA",Areté Associates,3465917c1e4bce8e,Computational Scientist,,51.6,8,30+ days,2016-10-16 00:30:23.897629
774,"Silver Spring, MD",ECS Federal LLC,a85288a45b524237,Technical/Scientific Writer,,43.8,14,30+ days,2016-10-16 00:30:23.897629
775,"Washington, DC",FiscalNote,9894e2c34dcb6730,"Software Engineer, Web Applications",,,,30+ days,2016-10-16 00:30:23.897629
776,"Washington, DC",Arcadis:US,853bddcdfa80f422,"Geologist, Scientist or Engineer",,,,30+ days,2016-10-16 00:30:23.897629
777,"Falls Church, VA",Inova Institute of Res & Educ,a3ea8987111e7280,RESEARCH CONTRACTS ANALYST,,,,30+ days,2016-10-16 00:30:23.897629
778,"Rockville, MD",Booz Allen Hamilton,cbd29a12ac478835,Statistical Analytics / Healthcare Analytics Manager,,44.4,945,30+ days,2016-10-16 00:30:23.897629
779,"Chantilly, VA 20151",The Aerospace Corporation,53bdd280c7d1568b,SAR Signals Engineering Specialist,,52.199997,46,9 days,2016-10-16 00:30:23.897629
780,"Herndon, VA",OPCON Systems LLC,10ae71daa21eaaed,IT Support Great Benefits,,,,30+ days,2016-10-16 00:30:23.897629
781,"McLean, VA",Capital One,a11245f800eb82e4,Data Scientist Intern - Virginia Tech,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
782,"Arlington, VA",Capital One,7e65437845e36d40,"Master Software Engineer, Front End",,44.4,2904,29 days,2016-10-16 00:30:23.897629
783,"Washington, DC",Consolidated Safety Services,e54e75982d5a4a43,Laboratory Scientist,,42.0,4,26 days,2016-10-16 00:30:23.897629
784,"Washington, DC",Dynamac Corporation,7098ec74fbf8125a,Laboratory Scientist,,52.800003,7,26 days,2016-10-16 00:30:23.897629
785,"McLean, VA",Capital One,3cdbdb22798faa03,Associate Product Manager - Harvard University,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
786,"Washington, DC",Jobspring Partners,6bff4082434f6080,"Software Engineer (C#, Machine Learning)","$120,000 - $160,000 a year",40.8,12,19 days,2016-10-16 00:30:23.897629
787,"Rockville, MD 20850",Dr Firstcom Inc,b543852b8a3cd775,"Program Manager, Data Analytics and Applications",,40.2,12,30+ days,2016-10-16 00:30:23.897629
788,"Fort Meade, MD",KEYW Corporation,20d58ce6d9e06a65,Operations Research Analyst,,54.0,14,30+ days,2016-10-16 00:30:23.897629
789,"McLean, VA",Capital One,845b7093760b5203,Product Designer,,44.4,2904,17 days,2016-10-16 00:30:23.897629
790,"Beltsville, MD","JENSEN HUGHES, Inc.",84947c57a3bb481d,Sr. Forensics Engineer - nationwide,,,,10 days,2016-10-16 00:30:23.897629
791,"Washington, DC",Reed Elsevier,7bfbe32ea17745a6,"Solutions Sales Manager Gov't , W DC",,42.6,32,19 days,2016-10-16 00:30:23.897629
792,"Washington, DC","Akimeka, LLC",fb0dcbe9ab784726,Buildings Engineering Consultant (Residential and Commercial...,,39.0,3,30+ days,2016-10-16 00:30:23.897629
793,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,190c2904fd327c8c,Semantic Web Developer,,,,30+ days,2016-10-16 00:30:23.897629
794,"Washington, DC",The Advisory Board Company,e893384f3b8853e7,"Analyst, Health Care Strategic Research",,42.6,69,15 days,2016-10-16 00:30:23.897629
795,"Reston, VA",ESNS,211b77335df67f30,Web Developer,,,,10 days,2016-10-16 00:30:23.897629
796,"Fort Meade, MD",SAIC,aadbf2f45d373e96,USCYBERCOM - Operations Research Analyst Job,,51.6,1268,30+ days,2016-10-16 00:30:23.897629
797,"Washington, DC",Ashton Lane Group,98378ead58ad8448,AVP Quantitative Analyst Model Validation,,,,30+ days,2016-10-16 00:30:23.897629
798,"Sterling, VA",ASRC Federal,e798912e29d93134,Application Support Specialist,,43.2,23,9 days,2016-10-16 00:30:23.897629
799,"Washington, DC",Celgene Corporation,4229040b043b9690,"Senior Principal Scientist, Molecular Medicine Informatics",,51.6,91,30+ days,2016-10-16 00:30:23.897629
800,"College Park, MD",I.M. Systems Group (IMSG),c4473a36d3781361,Support Scientist – Ensemble Forecasting for sub-season,,,,30+ days,2016-10-16 00:30:23.897629
801,"McLean, VA",Capital One,4ea81498b8d7955c,Senior Legal Specialist - Corporate Governance,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
802,"Greenbelt, MD",ASRC Federal,6c4b0956d991c022,Senior Scheduler/Planner,,43.2,23,30+ days,2016-10-16 00:30:23.897629
803,"Washington, DC",The Advisory Board Company,df5d34941bd2fd8e,"Analyst, Health Care Philanthropy Strategic Research",,42.6,69,30+ days,2016-10-16 00:30:23.897629
804,"Fairfax, VA","MacAulay-Brown, Inc.",56a39a55af263614,Mid-Level Research Analyst,,43.2,3,1 hour,2016-10-16 00:30:23.897629
805,"Washington, DC",Ashton Lane Group,8c1f2d32fdd0d31e,Quantitative Analyst – Loss Forecasting,,,,30+ days,2016-10-16 00:30:23.897629
806,"Gaithersburg, MD",Eurofins,a907883067c62840,Bioassay Scientist,,,,18 days,2016-10-16 00:30:23.897629
807,"Washington, DC",The Advisory Board Company,cfdcbe0ff16c4b71,"Senior Analyst, International Health Care IT Research",,42.6,69,27 days,2016-10-16 00:30:23.897629
808,"Sterling, VA",ASRC Federal,e9ec8a5f90b10d76,Technical Writer,,43.2,23,9 days,2016-10-16 00:30:23.897629
809,"Rockville, MD 20855",Intelligent Automation,257a319ed988a366,Research Scientist - Cyber Security,,40.8,3,30+ days,2016-10-16 00:30:23.897629
810,"Bethesda, MD 20814","Sahana, LLC",4c22b2d7e67fe49c,Bioinformatics Scientist,,,,11 days,2016-10-16 00:30:23.897629
811,"McLean, VA",Capital One,4e94bea789a70b10,"Manager, Data Science",,44.4,2904,30+ days,2016-10-16 00:30:23.897629
812,"Washington, DC",Workbridge Associates,12ec02d6052fe5f6,Senior Software Developer - C#/ASP.NET,"$110,000 - $140,000 a year",41.4,25,17 days,2016-10-16 00:30:23.897629
813,"Arlington, VA 22203 (Bluemont area)",Management Sciences for Health,b0b4f1a899005d46,Senior Campaigns and Communications Associate - No More Epid...,,44.4,31,26 days,2016-10-16 00:30:23.897629
814,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,19f7db86b1349017,Associate Operations Research Analyst (MRAD/NWAG),,52.800003,3,30+ days,2016-10-16 00:30:23.897629
815,"Washington, DC",Acumen LLC,d6828b94bd437c8f,Data and Policy Analyst - Statistical Programmer,,,,30+ days,2016-10-16 00:30:23.897629
816,"Chantilly, VA",Vencore,c9e42e7943bf6645,Systems Engineer I,,42.0,43,22 days,2016-10-16 00:30:23.897629
817,"Washington, DC",Central Intelligence Agency,d77fc9a3e9cc7f94,Applications Developer,"$58,776 - $113,650 a year",52.800003,83,30+ days,2016-10-16 00:30:23.897629
818,"Hyattsville, MD 20781",Karna LLC,1e82e7151a335a13,Health Scientist - part-time,,39.0,2,30+ days,2016-10-16 00:30:23.897629
819,"Chantilly, VA","Commonwealth Computer Research, Inc.",8c6f992bc2adbfb6,Software Engineer,,,,30+ days,2016-10-16 00:30:23.897629
820,"Beltsville, MD 20705","NextCure, Inc.",a6aa34ebe7c683c8,Research Associate/Scientist,,,,16 days,2016-10-16 00:30:23.897629
821,"Rockville, MD 20847",csg,fa5db8f1803998cb,Statistical Programmer,,43.2,70,25 days,2016-10-16 00:30:23.897629
822,"Springfield, VA",Accenture,39821e323201d0e9,Federal - Data Warehouse / ETL Developer,,51.0,6914,30+ days,2016-10-16 00:30:23.897629
823,"Springfield, VA",Accenture Federal,b6678f7327513e42,Data Warehouse/ETL Developer - TS/SCI clearance required,,,,30+ days,2016-10-16 00:30:23.897629
824,"Greenbelt, MD","Science System and Applications, Inc.",7e3e25cb797d4ba0,Applications Scientist,,52.199997,15,30+ days,2016-10-16 00:30:23.897629
825,"Silver Spring, MD",Clinical Research Management,acfab6deda128cea,Behavioral Pharm Research Scientist,,41.4,9,30+ days,2016-10-16 00:30:23.897629
826,"College Park, MD 20740",Engility Corporation,4db4cc18024100e3,Sr. HPC Engineer,,43.2,243,28 days,2016-10-16 00:30:23.897629
827,"Gaithersburg, MD 20877",ATCC,3308d70b1df092fb,Scientist - Assay Development,,,,30 days,2016-10-16 00:30:23.897629
828,"Fort Meade, MD",tiag,7dca884014c28e09,Senior Operations Research Analyst,,54.0,2,30+ days,2016-10-16 00:30:23.897629
829,"Columbia, MD 21046","Syndicus, Inc.",2014525ebabcef21,Software Engineer/Interactive Developer,,,,23 days,2016-10-16 00:30:23.897629
830,"Bethesda, MD 20814",Child Trends,4ca0607100f79c6e,"Research Analyst - Early Childhood, MN",,55.199997,3,30+ days,2016-10-16 00:30:23.897629
831,"Tysons Corner, VA",B23,901960b4317dcbf9,Sales Account Executive,,,,3 days,2016-10-16 00:30:23.897629
832,"Anacostia, DC",Wyle Laboratories,d88ebbbeaf36d459,Human Resources SME,,44.4,34,30+ days,2016-10-16 00:30:23.897629
833,"Reston, VA",xentity corporation,2ab0f73e531b40a3,CPIC Business Case Support Analyst,,,,30+ days,2016-10-16 00:30:23.897629
834,"Fairfax, VA",BOEING,7d1828dbfb8943d1,Supplier Quality Specialist,,51.6,2923,9 days,2016-10-16 00:30:23.897629
835,"Gaithersburg, MD 20878",Leidos,b1734e95d284f7b8,Bioinformatics Scientist 631167 (NCI),,43.8,187,30+ days,2016-10-16 00:30:23.897629
836,"Gaithersburg, MD 20877",ATCC,0773e74492c57b98,Research Associate / Senior Research Associate,,,,23 days,2016-10-16 00:30:23.897629
837,"Arlington, VA",Oak Ridge Associated Universities,d08446a997c42b8e,EPA Environmental Health Assessment Support,$21.80 an hour,43.2,15,30 days,2016-10-16 00:30:23.897629
838,"Arlington, VA",i_SW Corp,b86a55662ac28de1,Scientist-Engineer,,,,30+ days,2016-10-16 00:30:23.897629
839,"Fort George G Meade, MD",National Security Agency,3cac106a9319690c,Mathematicians,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
840,"Washington, DC",Smart Consulting Group,8ac9eaaa692f8830,B.2.42 - Senior Pharmacovigilance Subject Matter Expert,,,,30+ days,2016-10-16 00:30:23.897629
841,"Reston, VA",CACI International Inc,d2f960cc32b3c48f,Counter-WMD Biological Engineer/Scientist Job,,44.4,815,30+ days,2016-10-16 00:30:23.897629
842,"McLean, VA",Capital One,92a39c845b827e2d,"Sr Assoc, Data Science (USA)",,44.4,2904,24 days,2016-10-16 00:30:23.897629
843,"Arlington, VA",Hegarty Research LLC,e1bbafd0214108d9,Computer Scientist with Security Clearance,"$100,000 - $125,000 a year",,,30 days,2016-10-16 00:30:23.897629
844,"Fort Meade, MD","Tanager, Inc.",490e179e6b92f90e,Operations Research Analyst II,,,,30+ days,2016-10-16 00:30:23.897629
845,"Rockville, MD",ICF,32adbafb2a4e242b,Operations Specialist,,40.8,233,23 days,2016-10-16 00:30:23.897629
846,"Silver Spring, MD",Oak Ridge Associated Universities,dcdd4ae07fa7ace0,OTC Drug Monograph Regulatory Analysis Fellowship - CDER,,43.2,15,30+ days,2016-10-16 00:30:23.897629
847,"Arlington, VA 22203 (Bluemont area)",The Nature Conservancy,785f2ecfcf369fd2,Geospatial Analyst,,54.0,56,30+ days,2016-10-16 00:30:23.897629
848,"Arlington, VA",Hobsons,58cf2c1a48f10fee,Sr Software Engineer (Full Stack),,42.6,17,1 day,2016-10-16 00:30:23.897629
849,"Reston, VA 20190",QVine Corporation,e739975112e2a0d9,Network Systems Analyst,,51.0,3,16 days,2016-10-16 00:30:23.897629
850,"Rockville, MD",EMD,652917d8183f5a59,Scientific Studies Scheduler,,51.6,30,30+ days,2016-10-16 00:30:23.897629
851,"Greenbelt, MD",Universities Space Research Association,43ef57bda9404e55,Scientist,,55.199997,6,30+ days,2016-10-16 00:30:23.897629
852,"Rockville, MD",Merck KGaA,e8e46abf40af226d,Scientific Studies Scheduler,,53.4,5,30+ days,2016-10-16 00:30:23.897629
853,"Chantilly, VA",Ball Aerospace,0e1bc5755baeae80,Software Engineer – Search and Retrieval (659729),,43.2,35,9 days,2016-10-16 00:30:23.897629
854,"Washington, DC",BlueLabs,de68015c93ee7798,Digital Services Program Director,,,,30+ days,2016-10-16 00:30:23.897629
855,"Springfield, VA",General Dynamics - Information Technology,6560240d262c5edd,Sr Principal Scientist TS/SCI with Polygraph Required,,43.8,3520,12 days,2016-10-16 00:30:23.897629
856,"Washington, DC 20006 (Foggy Bottom area)",Albert B. Sabin Vaccine Institute,694b393cc0a6c065,"Epidemiologist, Coalition against Typhoid Secretariat",,,,7 days,2016-10-16 00:30:23.897629
857,"College Park, MD 20740",Booz Allen Hamilton,167f7cc14fae0d75,"Biological / Genomic Research Analyst, Senior",,44.4,945,30+ days,2016-10-16 00:30:23.897629
858,"Falls Church, VA 22043",PAE,a1852e873edfcb68,Software Engineer,,43.8,215,4 days,2016-10-16 00:30:23.897629
859,"Alexandria, VA 22314 (Southwest Quadrant area)",The Health Management Academy,db80e174e6e80ee4,"Research Analyst & Program Coordinator, The Academy Collabor...",,,,30+ days,2016-10-16 00:30:23.897629
860,"Fort George G Meade, MD",National Security Agency,49b27e8acfa4168e,Software Engineer,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
861,"McLean, VA 22101",Coder Kids,6db92441b914eba3,Computer Scientist (Web Development),$19 an hour,,,24 days,2016-10-16 00:30:23.897629
862,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,542839589118043f,Cognitive and Experimental Neuroscientist,,51.0,30,1 day,2016-10-16 00:30:23.897629
863,"Bethesda, MD 20814",Cobrain,43944b3bdb898237,Lead Software Developer,,,,30+ days,2016-10-16 00:30:23.897629
864,"Chantilly, VA 20151",The Aerospace Corporation,2c4912ecd9dd44bd,Associate Software Engineer,,52.199997,46,9 days,2016-10-16 00:30:23.897629
865,"Reston, VA","Bluehawk, LLC",0d43a68fe514c2d6,Software Engineer – Senior,,,,29 days,2016-10-16 00:30:23.897629
866,"Bethesda, MD",Pharmerit International,cf408b1313cc1375,Scientist - Modeling and Meta-Analysis,,,,30+ days,2016-10-16 00:30:23.897629
867,"Washington, DC 20036 (Downtown area)","Oceana, INC",55f9b7cda860de68,"Marine Economist, Science & Strategy Division",,,,23 days,2016-10-16 00:30:23.897629
868,"Adelphi, MD",ICF,2ab3a0f906a20d0b,Linux Systems Engineer,,40.8,233,2 days,2016-10-16 00:30:23.897629
869,"Gaithersburg, MD 20878",MedImmune,c729f071c8c6c6c4,"Associate Scientist I / Associate Scientist II, Formulation...",,43.2,115,25 days,2016-10-16 00:30:23.897629
870,"Fort Belvoir, VA",CTI And Associates Inc.,44e81c7f019aa97c,Hazardous Waste Technician II,,,,30+ days,2016-10-16 00:30:23.897629
871,"Washington, DC",BlueLabs,f25edeb7658f601e,Software Engineer - Digital Analytics Team,,,,30+ days,2016-10-16 00:30:23.897629
872,"Bethesda, MD",Columbus Technologies and Services,aa7dc9a216f3c750,Bioinformatics Scientist,,,,30+ days,2016-10-16 00:30:23.897629
873,"Washington, DC",ICF,4228200b5025cd96,Program Manager-DHS,,40.8,233,30+ days,2016-10-16 00:30:23.897629
874,"Gaithersburg, MD 20877",Meso Scale Diagnostics,87f98df11e354c94,"Scientist III, Mass Spectrometry",,,,30+ days,2016-10-16 00:30:23.897629
875,"Fairfax, VA 22030",George Mason University,846817b04121bc72,"Department Chair, Computational and Data Sciences",,52.199997,201,9 days,2016-10-16 00:30:23.897629
876,"Columbia, MD 21045",Leidos,0affccc8850064a3,Software Engineer -TS/SCI Polygraph Required,,43.8,187,30+ days,2016-10-16 00:30:23.897629
877,"Bethesda, MD",National Opinion Research Center (NORC),59de12fead0efbd2,Senior Business Intelligence Engineer,,,,26 days,2016-10-16 00:30:23.897629
878,"Washington, DC",Chiltern,6f994e09b2e8d78c,"Statistical Programmers - Sr, Principal and Manager Openings",,43.2,6,30+ days,2016-10-16 00:30:23.897629
879,"Alexandria, VA 22301 (Potomac West area)",Cherokee Nation Businesses,b678ff7a54c3ed1c,Senior Scientist,,42.0,32,30+ days,2016-10-16 00:30:23.897629
880,"Springfield, VA",Booz Allen Hamilton,0ea2c49886f40f4a,"Motion Imagery Research Scientist, Senior",,44.4,945,9 days,2016-10-16 00:30:23.897629
881,"Bethesda, MD 20814",Child Trends,ef4320f6bb7f5cf5,Research Fellow,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
882,"Rockville, MD",Merck KGaA,3106cbed939a0687,Laboratory Supervisor-Molecular Operations (second shift,,53.4,5,30+ days,2016-10-16 00:30:23.897629
883,"Alexandria, VA",The Tauri Group,09e360fa08e21d2a,: Chemical Defense Pharmaceuticals Senior Scientist (Bioengi...,,,,27 days,2016-10-16 00:30:23.897629
884,"Gaithersburg, MD",MRIGlobal,77a7824594db8a03,Associate Scientist - Histology,,,,30+ days,2016-10-16 00:30:23.897629
885,"Washington, DC",Celgene Corporation,51837f12fdbadc51,"Senior Scientist, Genomic Stratification",,51.6,91,30+ days,2016-10-16 00:30:23.897629
886,"Springfield, VA",Booz Allen Hamilton,299c61a2396f4d4e,"Research Image Scientist, Senior",,44.4,945,9 days,2016-10-16 00:30:23.897629
887,"Fairfax, VA",Inova Health System - Fairfax,ba3164d05ef939fc,Business Analyst - Research Billing,"$60,000 - $70,000 a year",,,30+ days,2016-10-16 00:30:23.897629
888,"Springfield, VA 22150",S2 Analytical Solutions,2a9768ae3fddedee,Acquisition Support Specialist,,,,24 days,2016-10-16 00:30:23.897629
889,"Alexandria, VA",Inova Mt. Vernon Hospital,f7c934cf460852fd,MEDICAL TECHNOLOGIST 2,,52.800003,7,17 days,2016-10-16 00:30:23.897629
890,"Herndon, VA 20171",Engility Corporation,0594d4111da014b4,IT/Engineering Invitational,,43.2,243,29 days,2016-10-16 00:30:23.897629
891,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,858bb01a4fec9baa,Software Engineer,,51.0,30,30+ days,2016-10-16 00:30:23.897629
892,"Herndon, VA",SAIC,4013119777bdfd87,Telecommunications Network Research Analyst Job,,51.6,1268,30+ days,2016-10-16 00:30:23.897629
893,"Reston, VA",xentity corporation,6154d29e010ffba8,GIS Analyst,,,,30+ days,2016-10-16 00:30:23.897629
894,"Arlington, VA",Vencore,fed02d6b887f97fa,Mid Program Engineer - Scientist,,42.0,43,7 days,2016-10-16 00:30:23.897629
895,"Arlington, VA","Resource Systems Group, Inc.",fc8ddb492e00d998,Transportation Market Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
896,"Rockville, MD",Booz Allen Hamilton,d36ef5ffe8cc0d3e,Regulatory Scientist,,44.4,945,30+ days,2016-10-16 00:30:23.897629
897,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,75ba67b61fee46f3,Atmospheric Scientists/Physical Oceanographer,,51.0,30,30+ days,2016-10-16 00:30:23.897629
898,"Washington, DC",Acquired Data Solutions (ADS),c5c32ac73b9dacdc,Project Manager,,,,30+ days,2016-10-16 00:30:23.897629
899,"Fort Meade, MD",Secure Technologies Group,d797c3d45b29e19c,USR - Senior Computer Scientist,,,,30 days,2016-10-16 00:30:23.897629
900,"Alexandria, VA",CSRA,0b4f75bbfc55d538,Associate Professional Environmental Analyst,,42.0,53,30+ days,2016-10-16 00:30:23.897629
901,"Springfield, VA",RGS,756b26ab9097bc91,Survey Researcher,,,,30+ days,2016-10-16 00:30:23.897629
902,"Alexandria, VA",Hewlett Packard Enterprise,3436b3f2aa33832d,Senior Data Analysis Engineer (TS/SCI clearance),,43.8,923,30+ days,2016-10-16 00:30:23.897629
903,"Rockville, MD 20850",NantWorks,12a80833fab64aa9,"Principal Scientist, Clinical Assay Development",,,,3 days,2016-10-16 00:30:23.897629
904,"Gaithersburg, MD 20877",ATCC,fbb99cf8d9aa8316,"Scientist, Bioinformatics - Microbiology",,,,30+ days,2016-10-16 00:30:23.897629
905,"Fairfax, VA",BOEING,c13527184d4c2748,Java Software Developer,,51.6,2923,30+ days,2016-10-16 00:30:23.897629
906,"Herndon, VA 20170",BOEING,34e3643c531b842a,Orbit Analyst 3,,51.6,2923,30+ days,2016-10-16 00:30:23.897629
907,"Bethesda, MD 20814",Experis,76787d2f2df48556,Scientific Project Manager,,43.8,294,30+ days,2016-10-16 00:30:23.897629
908,"Falls Church, VA",Inova Institute of Res & Educ,5d09248b36f560b6,BUSINESS ANALYST - Research Billing,,,,30+ days,2016-10-16 00:30:23.897629
909,"Arlington, VA",Vencore,54c4c9298495f7ca,Sr. Program Engineer - Scientist,,42.0,43,30+ days,2016-10-16 00:30:23.897629
910,"Springfield, VA 22151","ENSCO, Inc.",5fffa20a9c5c5ded,Senior Software Engineer,,52.199997,81,4 days,2016-10-16 00:30:23.897629
911,"Gaithersburg, MD",Novavax,5c7a506bdebf0b83,Immunoassay Scientist (Impurity),,40.8,9,24 days,2016-10-16 00:30:23.897629
912,"Fairfax, VA",Windrose Vision,55216c5aa52e43ab,Senior Research and Evaluation Analyst,,,,18 days,2016-10-16 00:30:23.897629
913,"Washington, DC",ICF,df323e576b9fae68,Outreach Coordinator,,40.8,233,5 days,2016-10-16 00:30:23.897629
914,"Arlington, VA",Lockheed Martin,9ef4226ed634bb6c,Computer Information Research Scientist Sr.,,51.6,3430,22 days,2016-10-16 00:30:23.897629
915,"Bethesda, MD","Akima, LLC",f3bb5f6be045419c,Senior Research Analyst (Top Secret clearance with Polygraph...,,40.8,13,30+ days,2016-10-16 00:30:23.897629
916,"Fort Meade, MD 20755",Constellation West,7e068d258d87bdc5,Operations Research Analyst,,39.0,2,14 days,2016-10-16 00:30:23.897629
917,"Springfield, VA",Leidos,778ad158f37e977d,Sr. Imagery Scientist,,43.8,187,30+ days,2016-10-16 00:30:23.897629
918,"McLean, VA",Request Technology,94f4954d76aae1e4,Data Science Hadoop Developer,"$100,000 - $130,000 a year",,,18 days,2016-10-16 00:30:23.897629
919,"Arlington, VA",Capital One,7f0a3fa2d057613e,"Product Operations Associate, Capital One Labs",,44.4,2904,11 days,2016-10-16 00:30:23.897629
920,"Ashburn, VA 20147",George Washington University,a78c2a0d701a6d5d,Post Doctoral Scientist,,51.6,250,30+ days,2016-10-16 00:30:23.897629
921,"Silver Spring, MD",Clinical Research Management,9383a65b50772d94,Preclinical Vaccine Evaluation Scientist,,41.4,9,30+ days,2016-10-16 00:30:23.897629
922,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,84c07d93d35b24c9,Deep Learning Postdoctoral Fellow,,51.0,30,30+ days,2016-10-16 00:30:23.897629
923,"Arlington, VA",Vencore,eca901e8d198e9b9,Research Scientist/Engineer,,42.0,43,30+ days,2016-10-16 00:30:23.897629
924,"Fairfax, VA",BOEING,11c1a15e6a018d5a,Supplier Program Manager(SPM),,51.6,2923,8 days,2016-10-16 00:30:23.897629
925,"Rockville, MD",ICF,9b14b515ec0ca9cc,Health Communications Specialist,,40.8,233,10 days,2016-10-16 00:30:23.897629
926,"Springfield, VA",General Dynamics - Information Technology,65d0346f8a53918c,Imagery Scientist,,43.8,3520,30+ days,2016-10-16 00:30:23.897629
927,"Fort Belvoir, VA",Cubic Corporation,de896ba3a5da9993,Chemical/Biological Support Element Scientist/Instructor,,43.2,67,30+ days,2016-10-16 00:30:23.897629
928,"College Park, MD 20740",Engility Corporation,e5ec3ecf8a511be5,Senior Linux Systems Engineer,,43.2,243,12 hours,2016-10-16 00:30:23.897629
929,"Chantilly, VA 20151",The Aerospace Corporation,c7acea4fc2b21795,DevOps Engineer,,52.199997,46,2 days,2016-10-16 00:30:23.897629
930,"Bethesda, MD 20814",The Geneva Foundation,b6ebe82c8d75fff2,Jr. Software Developer,"$60,000 - $80,000 a year",,,23 days,2016-10-16 00:30:23.897629
931,"Alexandria, VA",Select Source Solutions,787e12dcc244516c,Software Engineer – Big Data/IoT,,,,30+ days,2016-10-16 00:30:23.897629
932,"Bethesda, MD 20814",Experis,f3ae9197983eb52e,Scientific Project Manager - Oncology,,43.8,294,30+ days,2016-10-16 00:30:23.897629
933,"Greenbelt, MD",ASRC Federal,59c9f7fb3b1bfb3e,Communications Specialist,,43.2,23,16 days,2016-10-16 00:30:23.897629
934,"Gaithersburg, MD 20878",Leidos,232ca2a7e123374d,Development Associate III (NCI),,43.8,187,8 days,2016-10-16 00:30:23.897629
935,"Rockville, MD 20850",Hendall Inc.,fd656db176d26898,Deputy Program Manager,,,,26 days,2016-10-16 00:30:23.897629
